INDEX_CLASS,SampleID,TAXAID,N_TAXA,BCG_Attr,BCG_Attr2,FFG,HABIT,HABSTRUCT,LIFE_CYCLE,AirBreather,NonTarget,Phylum,Class,Order,Family,Subfamily,Tribe,Genus
WCBP_mNRSA,NE_1485,Belostoma,1,4,4_middle,PR,CB,RM,"multi,uni",TRUE,FALSE,Arthropoda,Insecta,Hemiptera,Belostomatidae,,,Belostoma
WCBP_mNRSA,NE_1485,Caecidotea,1,4,4_middle,CG,SP,,,FALSE,FALSE,Arthropoda,Crustacea,Isopoda,Asellidae,,,Caecidotea
WCBP_mNRSA,NE_1485,Chaetocladius,1,4,4_middle,CG,SP,,"multi,uni",FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Chaetocladius
WCBP_mNRSA,NE_1485,Cheumatopsyche,1,4,4_worse,CF,CN,,multi,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche
WCBP_mNRSA,NE_1485,Erpobdella,1,4,4_worse,PR,SP,,,FALSE,FALSE,Annelida,Hirudinea,Pharyngobdellida,Erpobdellidae,,,Erpobdella
WCBP_mNRSA,NE_1485,Erpobdella microstoma,1,4,4_worse,PR,SP,,,FALSE,FALSE,Annelida,Hirudinea,Pharyngobdellida,Erpobdellidae,,,Erpobdella
WCBP_mNRSA,NE_1485,Helophorus,1,4,4_worse,SH,SW,,uni,TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Hydrophilidae,,,Helophorus
WCBP_mNRSA,NE_1485,Hetaerina,1,4,4_middle,PR,"CB,CN",,semi,FALSE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,Hetaerina
WCBP_mNRSA,NE_1485,Hydroptilidae,1,4,4_middle,"SC,PH",CB,,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydroptilidae,,,
WCBP_mNRSA,NE_1485,Nectopsyche diarina,51,4,4_worse,SH,"CB,SP",,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Leptoceridae,,,Nectopsyche
WCBP_mNRSA,NE_1485,Peltodytes,2,4,4_worse,"SH,PH","CB,CN",,multi,TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Haliplidae,,,Peltdytes
WCBP_mNRSA,NE_1485,Pisidium,1,4,4_middle,CF,BU,,uni,FALSE,FALSE,Mollusca,Pelecypoda,Veneroida,Pisidiidae,,,Pisidium
WCBP_mNRSA,NE_1485,Stratiomyidae,1,4,4_worse,CG,SP,,,TRUE,FALSE,Arthropoda,Insecta,Diptera,Stratiomyidae,,,
WCBP_mNRSA,NE_1486,Brillia,4,4,4_middle,SH,BU,,"multi,uni",FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Brillia
WCBP_mNRSA,NE_1486,Caecidotea,3,4,4_middle,CG,SP,,,FALSE,FALSE,Arthropoda,Crustacea,Isopoda,Asellidae,,,Caecidotea
WCBP_mNRSA,NE_1486,Calopterygidae,2,4,4_middle,PR,CB,,,FALSE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,
WCBP_mNRSA,NE_1486,Calopteryx,1,4,4_worse,PR,CB,RM,uni,FALSE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,Calopteryx
WCBP_mNRSA,NE_1486,Ceratopsyche bronta,1,4,4_middle,CF,CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Ceratopsyche
WCBP_mNRSA,NE_1486,Hetaerina,3,4,4_middle,PR,"CB,CN",,semi,FALSE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,Hetaerina
WCBP_mNRSA,NE_1486,Leptoceridae,1,4,4_middle,CG,CB,,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Leptoceridae,,,Leptoceridae
WCBP_mNRSA,NE_1486,Nectopsyche,1,4,4_middle,SH,"CB,SP",,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Leptoceridae,,,Nectopsyche
WCBP_mNRSA,NE_1486,Nectopsyche diarina,107,4,4_worse,SH,"CB,SP",,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Leptoceridae,,,Nectopsyche
WCBP_mNRSA,NE_1486,Orconectes,1,4,4_middle,"CG,SH",SP,,,FALSE,FALSE,Arthropoda,Crustacea,Decapoda,Cambaridae,,,Orconectes
WCBP_mNRSA,NE_1486,Paraphaenocladius,1,4,4_middle,CG,SP,,"multi,uni",FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Paraphaenocladius
WCBP_mNRSA,NE_1486,Peltodytes,1,4,4_worse,"SH,PH","CB,CN",,multi,TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Haliplidae,,,Peltdytes
WCBP_mNRSA,NE_1486,Polypedilum flavum,1,4,4_middle,"SH,CG","CB,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Polypedilum
WCBP_mNRSA,NE_1486,Polypedilum Illinoense Group,1,4,4_worse,"SH,CG","CB,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Polypedilum
WCBP_mNRSA,NE_1486,Tricorythodes,2,4,4_worse,CG,SP,,uni,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Tricorythidae,,,Tricorythodes
WCBP_mNRSA,NE_1488,Acentrella insignificans,5,4,4_middle,CG,"SW,CN",CS,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acentrella
WCBP_mNRSA,NE_1488,Aeshnidae,1,4,4_middle,PR,"CB,CN",,uni,FALSE,FALSE,Arthropoda,Insecta,Odonata,Aeshnidae,,,Aeschnidae
WCBP_mNRSA,NE_1488,Berosus,1,4,4_middle,"PH,CG",SW,,multi,TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Hydrophilidae,,,Berosus
WCBP_mNRSA,NE_1488,Brillia,6,4,4_middle,SH,BU,,"multi,uni",FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Brillia
WCBP_mNRSA,NE_1488,Caecidotea,94,4,4_middle,CG,SP,,,FALSE,FALSE,Arthropoda,Crustacea,Isopoda,Asellidae,,,Caecidotea
WCBP_mNRSA,NE_1488,Calopteryx,2,4,4_worse,PR,CB,RM,uni,FALSE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,Calopteryx
WCBP_mNRSA,NE_1488,Ceratopsyche,4,4,4_middle,CF,CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Ceratopsyche
WCBP_mNRSA,NE_1488,Ceratopsyche bronta,185,4,4_middle,CF,CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Ceratopsyche
WCBP_mNRSA,NE_1488,Cheumatopsyche,28,4,4_worse,CF,CN,,multi,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche
WCBP_mNRSA,NE_1488,Coenagrionidae,6,4,4_worse,PR,CB,,uni,FALSE,FALSE,Arthropoda,Insecta,Odonata,Coenagrionidae,,,
WCBP_mNRSA,NE_1488,Cricotopus,2,4,4_middle,"SH,CG",CN,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Cricotopus
WCBP_mNRSA,NE_1488,Cricotopus bicinctus,1,4,4_middle,"SH,CG",CN,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Cricotopus
WCBP_mNRSA,NE_1488,Cricotopus trifascia,52,4,4_middle,"SH,CG",CN,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Cricotopus
WCBP_mNRSA,NE_1488,Cryptochironomus,1,4,4_worse,PR,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Cryptochironomus
WCBP_mNRSA,NE_1488,Dicrotendipes,1,4,4_worse,CG,BU,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Dicrotendipes
WCBP_mNRSA,NE_1488,Enchytraeus,1,,,,,,,FALSE,FALSE,Annelida,Oligochaeta,Tubificida,Enchytraeidae,,,Enchytraeus
WCBP_mNRSA,NE_1488,Erpobdella,5,4,4_worse,PR,SP,,,FALSE,FALSE,Annelida,Hirudinea,Pharyngobdellida,Erpobdellidae,,,Erpobdella
WCBP_mNRSA,NE_1488,Eukiefferiella,3,4,4_middle,CG,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Eukiefferiella
WCBP_mNRSA,NE_1488,Helichus,3,4,4_middle,"SC,SH,CG",CN,,semi,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Dryopidae,,,Helichus
WCBP_mNRSA,NE_1488,Hydropsyche,4,4,4_worse,CF,CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche
WCBP_mNRSA,NE_1488,Hydropsyche betteni,1,4,4_worse,CF,CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche
WCBP_mNRSA,NE_1488,Hydropsychidae,7,4,4_middle,CF,CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,
WCBP_mNRSA,NE_1488,Hydroptila,17,4,4_middle,"SC,PH",CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydroptilidae,,,Hydroptila
WCBP_mNRSA,NE_1488,Limnodrilus,2,4,4_middle,CG,"BU,CN",,,FALSE,FALSE,Annelida,Oligochaeta,Tubificida,Naididae,,,Limnodrilus
WCBP_mNRSA,NE_1488,Nais,1,4,4_middle,CG,BU,,multi,FALSE,FALSE,Annelida,Oligochaeta,Tubificida,Naididae,,,Nais
WCBP_mNRSA,NE_1488,Nectopsyche diarina,10,4,4_worse,SH,"CB,SP",,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Leptoceridae,,,Nectopsyche
WCBP_mNRSA,NE_1488,Oribatida,1,,,,,,,FALSE,FALSE,Arthropoda,Arachnida,Sarcoptiformes,Euphthiracaroidae,,,Oribatatida
WCBP_mNRSA,NE_1488,Orthocladius,25,4,4_middle,CG,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Orthocladius
WCBP_mNRSA,NE_1488,Parakiefferiella,5,4,4_middle,CG,SP,,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Parakiefferiella
WCBP_mNRSA,NE_1488,Physella,2,5,,SC,CB,,multi,FALSE,FALSE,Mollusca,Gastropoda,Pulmonata,Physidae,,,Physella
WCBP_mNRSA,NE_1488,Polypedilum,1,4,4_middle,"SH,CG","CB,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Polypedilum
WCBP_mNRSA,NE_1488,Polypedilum flavum,5,4,4_middle,"SH,CG","CB,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Polypedilum
WCBP_mNRSA,NE_1488,Polypedilum Illinoense Group,7,4,4_worse,"SH,CG","CB,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Polypedilum
WCBP_mNRSA,NE_1488,Polypedilum Scalaenum Group,1,4,4_middle,"SH,CG","CB,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Polypedilum
WCBP_mNRSA,NE_1488,Saetheria,1,4,4_middle,CG,BU,,"multi,uni",FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Saetheria
WCBP_mNRSA,NE_1488,Simulium,7,4,4_middle,CF,CN,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Simuliidae,,,Simulium
WCBP_mNRSA,NE_1488,Stictochironomus,1,4,4_worse,CG,BU,NF,,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Stictochironomus
WCBP_mNRSA,NE_1488,Thienemannimyia Group,3,4,4_middle,PR,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Thienemannimyia
WCBP_mNRSA,NE_1488,Trepaxonemata,2,,,,,,,FALSE,FALSE,Platyhelminthes,Turbellaria,Neophora,,,,
WCBP_mNRSA,NE_1488,Tricorythodes,1,4,4_worse,CG,SP,,uni,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Tricorythidae,,,Tricorythodes
WCBP_mNRSA,NE_1488,Tubificinae,16,4,4_worse,CG,"BU,CN",,,FALSE,FALSE,Annelida,Oligochaeta,Haplotaxida,Tubificidae,Tubificinae,,
WCBP_mNRSA,NE_1490,Acentrella insignificans,1,4,4_middle,CG,"SW,CN",CS,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acentrella
WCBP_mNRSA,NE_1490,Ambrysus,111,,,,,,,TRUE,FALSE,Arthropoda,Insecta,Hemiptera,Naucoridae,,,Ambrysus
WCBP_mNRSA,NE_1490,Atherix,2,4,4_better,PR,SP,,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Athericidae,,,Atherix
WCBP_mNRSA,NE_1490,Baetidae,2,4,4_middle,CG,SW,,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,
WCBP_mNRSA,NE_1490,Brachycentrus numerosus,8,4,4_middle,CF,CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Brachycentridae,,,Brachycentrus
WCBP_mNRSA,NE_1490,Calopterygidae,4,4,4_middle,PR,CB,,,FALSE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,
WCBP_mNRSA,NE_1490,Ceratopsyche bronta,3,4,4_middle,CF,CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Ceratopsyche
WCBP_mNRSA,NE_1490,Cheumatopsyche,5,4,4_worse,CF,CN,,multi,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche
WCBP_mNRSA,NE_1490,Clathrosperchon,3,,,,,,,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Rhynchohydracaridae,,,Clathrosperchon
WCBP_mNRSA,NE_1490,Coenagrionidae,1,4,4_worse,PR,CB,,uni,FALSE,FALSE,Arthropoda,Insecta,Odonata,Coenagrionidae,,,
WCBP_mNRSA,NE_1490,Dubiraphia,18,4,4_middle,"CG,SC",CN,,"semi,uni",FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Dubiraphia
WCBP_mNRSA,NE_1490,Dytiscidae,1,4,4_middle,PR,SW,,uni,TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Dytiscidae,,,
WCBP_mNRSA,NE_1490,Fallceon,9,4,4_middle,"CG,SH",SW,,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Fallceon
WCBP_mNRSA,NE_1490,Galba,1,,,,,,,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,,,Galba
WCBP_mNRSA,NE_1490,Helichus,2,4,4_middle,"SC,SH,CG",CN,,semi,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Dryopidae,,,Helichus
WCBP_mNRSA,NE_1490,Hemerodromia,1,4,4_middle,PR,SP,,"multi,uni",FALSE,FALSE,Arthropoda,Insecta,Diptera,Empididae,,,Hemerodromia
WCBP_mNRSA,NE_1490,Hetaerina,3,4,4_middle,PR,"CB,CN",,semi,FALSE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,Hetaerina
WCBP_mNRSA,NE_1490,Hydrophilidae,5,4,4_middle,PR,SW,,uni,TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Hydrophilidae,,,
WCBP_mNRSA,NE_1490,Hydropsyche betteni,24,4,4_worse,CF,CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche
WCBP_mNRSA,NE_1490,Hydroptila,6,4,4_middle,"SC,PH",CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydroptilidae,,,Hydroptila
WCBP_mNRSA,NE_1490,Liodessus,1,4,4_middle,PR,SW,,"multi,uni",TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Dytiscidae,,,Liodessus
WCBP_mNRSA,NE_1490,Macronychus glabratus,2,4,4_middle,CG,CN,SG,"semi,uni",FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Macronychus
WCBP_mNRSA,NE_1490,Microcylloepus,28,3,,CG,CN,,semi,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Microcylleopus
WCBP_mNRSA,NE_1490,Nectopsyche,19,4,4_middle,SH,"CB,SP",,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Leptoceridae,,,Nectopsyche
WCBP_mNRSA,NE_1490,Nectopsyche candida,4,4,4_middle,SH,"CB,SP",,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Leptoceridae,,,Nectopsyche
WCBP_mNRSA,NE_1490,Nectopsyche diarina,5,4,4_worse,SH,"CB,SP",,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Leptoceridae,,,Nectopsyche
WCBP_mNRSA,NE_1490,Ochrotrichia,1,4,4_middle,CG,"CN,CB",,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydroptilidae,,,Ochrotrichia
WCBP_mNRSA,NE_1490,Paracloeodes minutus,1,4,4_middle,SC,SW,,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Paracloeodes
WCBP_mNRSA,NE_1490,Physella,10,5,,SC,CB,,multi,FALSE,FALSE,Mollusca,Gastropoda,Pulmonata,Physidae,,,Physella
WCBP_mNRSA,NE_1490,Pisidium,1,4,4_middle,CF,BU,,uni,FALSE,FALSE,Mollusca,Pelecypoda,Veneroida,Pisidiidae,,,Pisidium
WCBP_mNRSA,NE_1490,Polypedilum flavum,18,4,4_middle,"SH,CG","CB,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Polypedilum
WCBP_mNRSA,NE_1490,Polypedilum Illinoense Group,3,4,4_worse,"SH,CG","CB,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Polypedilum
WCBP_mNRSA,NE_1490,Pteronarcys,1,4,4_better,SH,CN,,semi,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Pteronarcidae,,,Pteronarcys
WCBP_mNRSA,NE_1490,Rheotanytarsus,1,4,4_middle,CF,CN,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Tanytarsini,Rheotanytarsus
WCBP_mNRSA,NE_1490,Simulium,2,4,4_middle,CF,CN,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Simuliidae,,,Simulium
WCBP_mNRSA,NE_1490,Sperchon,1,,,,,,,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Sperchonidae,,,Sperchon
WCBP_mNRSA,NE_1490,Sphaerium,6,4,4_middle,CF,BU,,uni,FALSE,FALSE,Mollusca,Pelecypoda,Veneroida,Sphaeriidae,,,Sphaerium
WCBP_mNRSA,NE_1490,Stenelmis,186,4,4_middle,SC,CN,,"semi,uni",FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Stenelmis
WCBP_mNRSA,NE_1490,Thienemannimyia Group,1,4,4_middle,PR,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Thienemannimyia
WCBP_mNRSA,NE_1490,Tricorythodes,24,4,4_worse,CG,SP,,uni,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Tricorythidae,,,Tricorythodes
WCBP_mNRSA,NE_1490,Tubificinae,1,4,4_worse,CG,"BU,CN",,,FALSE,FALSE,Annelida,Oligochaeta,Haplotaxida,Tubificidae,Tubificinae,,
WCBP_mNRSA,NE_224,Berosus,9,4,4_middle,"PH,CG",SW,,multi,TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Hydrophilidae,,,Berosus
WCBP_mNRSA,NE_224,Caecidotea,7,4,4_middle,CG,SP,,,FALSE,FALSE,Arthropoda,Crustacea,Isopoda,Asellidae,,,Caecidotea
WCBP_mNRSA,NE_224,Caenis,3,4,4_middle,CG,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Caenidae,,,Caenis
WCBP_mNRSA,NE_224,Ceratopogoninae,7,4,4_middle,PR,SP,,multi,FALSE,FALSE,,,Diptera,Ceratopogonidae,,,
WCBP_mNRSA,NE_224,Coenagrionidae,2,4,4_worse,PR,CB,,uni,FALSE,FALSE,Arthropoda,Insecta,Odonata,Coenagrionidae,,,
WCBP_mNRSA,NE_224,Corixidae,8,4,4_middle,PR,SW,,multi,TRUE,FALSE,Arthropoda,Insecta,Hemiptera,Corixidae,,,
WCBP_mNRSA,NE_224,Dasyhelea,51,,,,,,,FALSE,FALSE,Arthropoda,Insecta,Diptera,Ceratopogonidae,,,Dasyhelea
WCBP_mNRSA,NE_224,Dicrotendipes,203,4,4_worse,CG,BU,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Dicrotendipes
WCBP_mNRSA,NE_224,Dineutus,1,4,4_middle,PR,SW,,uni,TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Gyrinidae,,,Dineutus
WCBP_mNRSA,NE_224,Dubiraphia,42,4,4_middle,"CG,SC",CN,,"semi,uni",FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Dubiraphia
WCBP_mNRSA,NE_224,Dytiscidae,1,4,4_middle,PR,SW,,uni,TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Dytiscidae,,,
WCBP_mNRSA,NE_224,Erpobdella,71,4,4_worse,PR,SP,,,FALSE,FALSE,Annelida,Hirudinea,Pharyngobdellida,Erpobdellidae,,,Erpobdella
WCBP_mNRSA,NE_224,Erpobdella punctata,11,4,4_worse,PR,SP,,,FALSE,FALSE,Annelida,Hirudinea,Arhynchobdellida,Erpobdellidae,,,Erpobdella
WCBP_mNRSA,NE_224,Glossiphonia elegans,1,4,4_worse,,,,,FALSE,FALSE,Annelida,Hirudinea,Rhynchobdellida,Glossiphoniidae,,,Glossiphonia
WCBP_mNRSA,NE_224,Haemopis,1,,,"PR,SH",SP,,,FALSE,FALSE,Annelida,Hirudinea,Gnathobdellida,Hirudinidae,,,Haemopis
WCBP_mNRSA,NE_224,Helius,1,4,4_middle,"CG,SH",BU,,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Tipulidae,,,Helius
WCBP_mNRSA,NE_224,Helobdella stagnalis,7,4,4_worse,PR,SP,,multi,FALSE,FALSE,Annelida,Hirudinea,Rhynchobdellida,Glossiphoniidae,,,Helobdella
WCBP_mNRSA,NE_224,Hydrophilidae,1,4,4_middle,PR,SW,,uni,TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Hydrophilidae,,,
WCBP_mNRSA,NE_224,Hydroptila,11,4,4_middle,"SC,PH",CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydroptilidae,,,Hydroptila
WCBP_mNRSA,NE_224,Laccophilus,1,4,4_worse,PR,SW,RM,multi,TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Dytiscidae,,,Laccophilus
WCBP_mNRSA,NE_224,Lebertia,6,,,,,,,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Lebertiidae,,,Lebertia
WCBP_mNRSA,NE_224,Liodessus,1,4,4_middle,PR,SW,,"multi,uni",TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Dytiscidae,,,Liodessus
WCBP_mNRSA,NE_224,Nemata,3,4,4_middle,NA,BU,,,FALSE,FALSE,Nemata,,,,,,Nemata
WCBP_mNRSA,NE_224,Neoplea,1,4,4_worse,PR,"SW,CN",RM,"multi,uni",TRUE,FALSE,Arthropoda,Insecta,Hemiptera,Pleidae,,,Neoplea
WCBP_mNRSA,NE_224,Odontomyia,1,4,4_worse,CG,SP,,uni,TRUE,FALSE,Arthropoda,Insecta,Diptera,Stratiomyidae,,,Odontomyia
WCBP_mNRSA,NE_224,Peltodytes,62,4,4_worse,"SH,PH","CB,CN",,multi,TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Haliplidae,,,Peltdytes
WCBP_mNRSA,NE_224,Physella,3,5,,SC,CB,,multi,FALSE,FALSE,Mollusca,Gastropoda,Pulmonata,Physidae,,,Physella
WCBP_mNRSA,NE_224,Placobdella ornata,1,4,4_worse,PR,SP,,,FALSE,FALSE,Annelida,Hirudinea,Rhynchobdellida,Glossiphoniidae,,,Placobdella
WCBP_mNRSA,NE_224,Polypedilum Scalaenum Group,1,4,4_middle,"SH,CG","CB,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Polypedilum
WCBP_mNRSA,NE_224,Procladius,2,4,4_middle,PR,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Procladius
WCBP_mNRSA,NE_224,Pseudochironomus,1,4,4_middle,CG,BU,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Pseudochironomus
WCBP_mNRSA,NE_224,Psychodidae,1,4,4_worse,CG,BU,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Psychodidae,,,Psychodidae
WCBP_mNRSA,NE_224,Stratiomys,1,4,4_worse,CG,SP,,uni,TRUE,FALSE,Arthropoda,Insecta,Diptera,Stratiomyidae,,,Stratiomys
WCBP_mNRSA,NE_224,Tabanidae,1,4,4_middle,PR,SP,,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Tabanidae,,,
WCBP_mNRSA,NE_224,Thienemannimyia Group,3,4,4_middle,PR,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Thienemannimyia
WCBP_mNRSA,NE_224,Tropisternus,1,4,4_middle,PR,CB,RM,multi,TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Hydrophilidae,,,Tropisternus
WCBP_mNRSA,NE_225,Ablabesmyia,3,4,4_middle,PR,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,
WCBP_mNRSA,NE_225,Argia,5,4,4_worse,PR,"CB,CN",,uni,FALSE,FALSE,Arthropoda,Insecta,Odonata,Coenagrionidae,,,Argia
WCBP_mNRSA,NE_225,Belostoma,1,4,4_middle,PR,CB,RM,"multi,uni",TRUE,FALSE,Arthropoda,Insecta,Hemiptera,Belostomatidae,,,Belostoma
WCBP_mNRSA,NE_225,Caecidotea,1,4,4_middle,CG,SP,,,FALSE,FALSE,Arthropoda,Crustacea,Isopoda,Asellidae,,,Caecidotea
WCBP_mNRSA,NE_225,Caenis,1,4,4_middle,CG,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Caenidae,,,Caenis
WCBP_mNRSA,NE_225,Ceratopogoninae,5,4,4_middle,PR,SP,,multi,FALSE,FALSE,,,Diptera,Ceratopogonidae,,,
WCBP_mNRSA,NE_225,Cladotanytarsus,1,4,4_middle,CG,CB,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Tanytarsini,Cladotanytarsus
