"SampleID","StationID","CollDate","TaxaID","N_Taxa"
"Samp7010",,,"Pimephales promelas",7
"Samp7010",,,"Platygobio gracilis",2
"Samp7010",,,"Ictalurus punctatus",21
"Samp7010",,,"Gambusia affinis",15
"Samp7011",,,"Carpiodes carpio",1
"Samp7011",,,"Cyprinella lutrensis",8
"Samp7011",,,"Cyprinus carpio",1
"Samp7011",,,"Pimephales promelas",2
"Samp7011",,,"Platygobio gracilis",10
"Samp7011",,,"Ictalurus punctatus",12
"Samp7011",,,"Gambusia affinis",20
"Samp7012",,,"Cyprinella lutrensis",281
"Samp7012",,,"Hybognathus amarus",1
"Samp7012",,,"Pimephales promelas",2
"Samp7012",,,"Ictalurus punctatus",4
"Samp7013",,,"Carpiodes carpio",2
"Samp7013",,,"Cyprinella lutrensis",534
"Samp7013",,,"Platygobio gracilis",1
"Samp7013",,,"Gambusia affinis",4
"Samp7014",,,"Catostomus commersonii",1
"Samp7014",,,"Cyprinella lutrensis",272
"Samp7014",,,"Hybognathus amarus",2
"Samp7014",,,"Pimephales promelas",1
"Samp7014",,,"Platygobio gracilis",2
"Samp7014",,,"Ictalurus punctatus",1
"Samp7014",,,"Gambusia affinis",1
"Samp7015",,,"Catostomus commersonii",1
"Samp7015",,,"Cyprinella lutrensis",591
"Samp7015",,,"Hybognathus amarus",3
"Samp7015",,,"Pimephales promelas",33
"Samp7015",,,"Platygobio gracilis",1
"Samp7015",,,"Ictalurus punctatus",3
"Samp7015",,,"Gambusia affinis",8
"Samp7016",,,"Catostomus commersonii",67
"Samp7016",,,"Cyprinella lutrensis",204
"Samp7016",,,"Cyprinus carpio",4
"Samp7016",,,"Pimephales promelas",544
"Samp7016",,,"Ictalurus punctatus",2
"Samp7016",,,"Gambusia affinis",6
"Samp7017",,,"Carpiodes carpio",46
"Samp7017",,,"Catostomus commersonii",1
"Samp7017",,,"Cyprinella lutrensis",496
"Samp7017",,,"Cyprinus carpio",19
"Samp7017",,,"Pimephales promelas",86
"Samp7017",,,"Platygobio gracilis",1
"Samp7017",,,"Ameiurus natalis",1
"Samp7017",,,"Ictalurus punctatus",30
"Samp7017",,,"Gambusia affinis",144
"Samp7018",,,"Carpiodes carpio",3
"Samp7018",,,"Cyprinella lutrensis",434
"Samp7018",,,"Cyprinus carpio",5
"Samp7018",,,"Pimephales promelas",36
"Samp7018",,,"Ameiurus natalis",1
"Samp7018",,,"Ictalurus punctatus",31
"Samp7018",,,"Gambusia affinis",139
"Samp7019",,,"Cyprinella lutrensis",641
"Samp7019",,,"Cyprinus carpio",1
"Samp7019",,,"Pimephales promelas",18
"Samp7019",,,"Platygobio gracilis",1
"Samp7019",,,"Ameiurus natalis",1
"Samp7019",,,"Ictalurus punctatus",7
"Samp7019",,,"Gambusia affinis",60
"Samp7020",,,"Cyprinella lutrensis",917
"Samp7020",,,"Cyprinus carpio",2
"Samp7020",,,"Pimephales promelas",44
"Samp7020",,,"Platygobio gracilis",3
"Samp7020",,,"Ictalurus punctatus",20
"Samp7020",,,"Gambusia affinis",27
"Samp7021",,,"Pomoxis annularis",1
"Samp7021",,,"Cyprinella lutrensis",69
"Samp7021",,,"Platygobio gracilis",1
"Samp7021",,,"Ictalurus punctatus",1
"Samp7022",,,"Pomoxis annularis",1
"Samp7022",,,"Cyprinella lutrensis",191
"Samp7022",,,"Cyprinus carpio",1
"Samp7022",,,"Hybognathus amarus",5
"Samp7022",,,"Pimephales promelas",8
"Samp7022",,,"Platygobio gracilis",1
"Samp7022",,,"Ictalurus punctatus",7
"Samp7022",,,"Gambusia affinis",1
"Samp7023",,,"Pomoxis annularis",1
"Samp7023",,,"Cyprinella lutrensis",444
"Samp7023",,,"Hybognathus amarus",2
"Samp7023",,,"Pimephales promelas",2
"Samp7023",,,"Platygobio gracilis",1
"Samp7023",,,"Gambusia affinis",2
"Samp7024",,,"Cyprinella lutrensis",246
"Samp7024",,,"Hybognathus amarus",3
"Samp7024",,,"Pimephales promelas",7
"Samp7024",,,"Platygobio gracilis",2
"Samp7024",,,"Ictalurus punctatus",1
"Samp7024",,,"Gambusia affinis",1
"Samp7025",,,"Cyprinella lutrensis",132
"Samp7025",,,"Cyprinus carpio",1
"Samp7025",,,"Pimephales promelas",15
"Samp7025",,,"Platygobio gracilis",1
"Samp7026",,,"Carpiodes carpio",42
"Samp7026",,,"Catostomus commersonii",1
"Samp7026",,,"Cyprinella lutrensis",50
"Samp7026",,,"Cyprinus carpio",2
"Samp7026",,,"Hybognathus amarus",2
"Samp7026",,,"Pimephales promelas",12
"Samp7026",,,"Platygobio gracilis",10
"Samp7026",,,"Ictalurus punctatus",11
"Samp7026",,,"Gambusia affinis",2
"Samp7027",,,"Carpiodes carpio",2
"Samp7027",,,"Cyprinella lutrensis",179
"Samp7027",,,"Hybognathus amarus",10
"Samp7027",,,"Pimephales promelas",11
"Samp7027",,,"Platygobio gracilis",6
"Samp7027",,,"Ictalurus punctatus",38
"Samp7027",,,"Gambusia affinis",1
"Samp7028",,,"Carpiodes carpio",6
"Samp7028",,,"Cyprinella lutrensis",176
"Samp7028",,,"Cyprinus carpio",3
"Samp7028",,,"Pimephales promelas",9
"Samp7028",,,"Platygobio gracilis",4
"Samp7028",,,"Ictalurus punctatus",5
"Samp7028",,,"Gambusia affinis",61
"Samp7029",,,"Carpiodes carpio",2
"Samp7029",,,"Cyprinella lutrensis",519
"Samp7029",,,"Hybognathus amarus",2
"Samp7029",,,"Pimephales promelas",11
"Samp7029",,,"Platygobio gracilis",5
"Samp7029",,,"Ictalurus punctatus",4
"Samp7029",,,"Gambusia affinis",11
"Samp7030",,,"Cyprinella lutrensis",201
"Samp7030",,,"Hybognathus amarus",1
"Samp7030",,,"Platygobio gracilis",4
"Samp7030",,,"Ictalurus punctatus",1
"Samp7031",,,"Cyprinella lutrensis",124
"Samp7031",,,"Pimephales promelas",1
"Samp7032",,,"Catostomus commersonii",1
"Samp7032",,,"Pomoxis annularis",1
"Samp7032",,,"Cyprinella lutrensis",174
"Samp7032",,,"Cyprinus carpio",1
"Samp7032",,,"Hybognathus amarus",2
"Samp7032",,,"Pimephales promelas",30
"Samp7032",,,"Gambusia affinis",13
"Samp7033",,,"Cyprinella lutrensis",244
"Samp7033",,,"Hybognathus amarus",2
"Samp7033",,,"Pimephales promelas",1
"Samp7033",,,"Platygobio gracilis",4
"Samp7033",,,"Ictalurus punctatus",5
"Samp7034",,,"Carpiodes carpio",2
"Samp7034",,,"Pomoxis annularis",1
"Samp7034",,,"Cyprinella lutrensis",74
"Samp7034",,,"Cyprinus carpio",3
"Samp7034",,,"Hybognathus amarus",71
"Samp7034",,,"Pimephales promelas",4
"Samp7034",,,"Platygobio gracilis",2
"Samp7034",,,"Ictalurus punctatus",5
"Samp7034",,,"Gambusia affinis",10
"Samp7035",,,"Carpiodes carpio",2
"Samp7035",,,"Cyprinella lutrensis",52
"Samp7035",,,"Cyprinus carpio",1
"Samp7035",,,"Hybognathus amarus",111
"Samp7035",,,"Platygobio gracilis",10
"Samp7035",,,"Ictalurus punctatus",3
"Samp7035",,,"Gambusia affinis",1
"Samp7036",,,"Carpiodes carpio",2
"Samp7036",,,"Catostomus commersonii",1
"Samp7036",,,"Pomoxis annularis",1
"Samp7036",,,"Cyprinella lutrensis",49
"Samp7036",,,"Hybognathus amarus",9
"Samp7036",,,"Platygobio gracilis",2
"Samp7036",,,"Ictalurus punctatus",13
"Samp7036",,,"Gambusia affinis",183
"Samp7037",,,"Carpiodes carpio",2
"Samp7037",,,"Cyprinella lutrensis",119
"Samp7037",,,"Cyprinus carpio",1
"Samp7037",,,"Hybognathus amarus",18
"Samp7037",,,"Platygobio gracilis",6
"Samp7037",,,"Ictalurus punctatus",2
"Samp7037",,,"Gambusia affinis",43
"Samp7038",,,"Cyprinella lutrensis",15
"Samp7038",,,"Platygobio gracilis",2
"Samp7038",,,"Gambusia affinis",1
"Samp7039",,,"Cyprinella lutrensis",65
"Samp7039",,,"Cyprinus carpio",1
"Samp7039",,,"Hybognathus amarus",5
"Samp7039",,,"Platygobio gracilis",2
"Samp7040",,,"Cyprinella lutrensis",22
"Samp7040",,,"Cyprinus carpio",6
"Samp7040",,,"Hybognathus amarus",388
"Samp7040",,,"Pimephales promelas",2
"Samp7040",,,"Platygobio gracilis",4
"Samp7040",,,"Gambusia affinis",15
"Samp7041",,,"Carpiodes carpio",3
"Samp7041",,,"Cyprinella lutrensis",11
"Samp7041",,,"Cyprinus carpio",2
"Samp7041",,,"Hybognathus amarus",41
"Samp7041",,,"Pimephales promelas",4
"Samp7041",,,"Ictalurus punctatus",6
"Samp7041",,,"Gambusia affinis",28
"Samp7042",,,"Carpiodes carpio",3
"Samp7042",,,"Catostomus commersonii",1
"Samp7042",,,"Lepomis cyanellus",1
"Samp7042",,,"Micropterus salmoides",1
"Samp7042",,,"Cyprinella lutrensis",142
"Samp7042",,,"Cyprinus carpio",3
"Samp7042",,,"Hybognathus amarus",55
"Samp7042",,,"Platygobio gracilis",7
"Samp7042",,,"Ictalurus punctatus",6
"Samp7042",,,"Gambusia affinis",147
"Samp7043",,,"Carpiodes carpio",2
"Samp7043",,,"Cyprinella lutrensis",270
"Samp7043",,,"Hybognathus amarus",50
"Samp7043",,,"Platygobio gracilis",3
"Samp7043",,,"Ictalurus punctatus",2
"Samp7043",,,"Gambusia affinis",1
"Samp7044",,,"Cyprinella lutrensis",222
"Samp7044",,,"Hybognathus amarus",11
"Samp7044",,,"Pimephales promelas",4
"Samp7044",,,"Ictalurus punctatus",1
"Samp7044",,,"Gambusia affinis",1
"Samp7045",,,"Cyprinella lutrensis",30
"Samp7045",,,"Hybognathus amarus",111
"Samp7045",,,"Platygobio gracilis",2
"Samp7045",,,"Ictalurus punctatus",10
"Samp7045",,,"Gambusia affinis",4
"Samp7046",,,"Cyprinella lutrensis",21
"Samp7046",,,"Hybognathus amarus",3
"Samp7046",,,"Platygobio gracilis",1
"Samp7047",,,"Cyprinella lutrensis",38
"Samp7047",,,"Cyprinus carpio",3
"Samp7047",,,"Hybognathus amarus",15
"Samp7047",,,"Platygobio gracilis",1
"Samp7048",,,"Carpiodes carpio",1
"Samp7048",,,"Micropterus salmoides",1
"Samp7048",,,"Cyprinella lutrensis",79
"Samp7048",,,"Cyprinus carpio",2
"Samp7048",,,"Hybognathus amarus",15
"Samp7048",,,"Platygobio gracilis",1
"Samp7048",,,"Ictalurus punctatus",2
"Samp7049",,,"Carpiodes carpio",31
"Samp7049",,,"Catostomus commersonii",2
"Samp7049",,,"Micropterus salmoides",1
"Samp7049",,,"Cyprinella lutrensis",232
"Samp7049",,,"Cyprinus carpio",14
"Samp7049",,,"Hybognathus amarus",48
"Samp7049",,,"Pimephales promelas",19
"Samp7049",,,"Platygobio gracilis",3
"Samp7049",,,"Ictalurus punctatus",2
"Samp7049",,,"Gambusia affinis",11
"Samp7050",,,"Carpiodes carpio",2
"Samp7050",,,"Cyprinella lutrensis",203
"Samp7050",,,"Cyprinus carpio",1
"Samp7050",,,"Hybognathus amarus",2
"Samp7050",,,"Pimephales promelas",8
"Samp7050",,,"Platygobio gracilis",1
"Samp7050",,,"Ameiurus natalis",2
"Samp7050",,,"Ictalurus punctatus",24
"Samp7050",,,"Gambusia affinis",7
"Samp7051",,,"Carpiodes carpio",2
"Samp7051",,,"Cyprinella lutrensis",266
"Samp7051",,,"Cyprinus carpio",1
"Samp7051",,,"Pimephales promelas",2
"Samp7051",,,"Ictalurus punctatus",9
"Samp7051",,,"Gambusia affinis",212
"Samp7052",,,"Cyprinella lutrensis",682
"Samp7052",,,"Pimephales promelas",2
"Samp7052",,,"Ictalurus punctatus",1
"Samp7052",,,"Gambusia affinis",122
"Samp7054",,,"Catostomus commersonii",3
"Samp7054",,,"Cyprinella lutrensis",35
"Samp7054",,,"Hybognathus amarus",12
"Samp7054",,,"Pimephales promelas",1
"Samp7054",,,"Platygobio gracilis",58
"Samp7054",,,"Rhinichthys cataractae",7
"Samp7054",,,"Morone chrysops",1
"Samp7054",,,"Gambusia affinis",1
"Samp7055",,,"Cyprinella lutrensis",9
"Samp7055",,,"Hybognathus amarus",2
"Samp7055",,,"Pimephales promelas",3
"Samp7055",,,"Platygobio gracilis",13
"Samp7055",,,"Rhinichthys cataractae",27
"Samp7055",,,"Ictalurus punctatus",11
"Samp7055",,,"Gambusia affinis",1
"Samp7056",,,"Catostomus commersonii",3
"Samp7056",,,"Cyprinella lutrensis",61
"Samp7056",,,"Cyprinus carpio",1
"Samp7056",,,"Hybognathus amarus",20
"Samp7056",,,"Pimephales promelas",2
"Samp7056",,,"Platygobio gracilis",39
"Samp7056",,,"Rhinichthys cataractae",4
"Samp7056",,,"Gambusia affinis",6
"Samp7057",,,"Catostomus commersonii",2
"Samp7057",,,"Lepomis",2
"Samp7057",,,"Lepomis cyanellus",2
"Samp7057",,,"Cyprinella lutrensis",53
"Samp7057",,,"Cyprinus carpio",1
"Samp7057",,,"Hybognathus amarus",14
"Samp7057",,,"Platygobio gracilis",6
"Samp7057",,,"Gambusia affinis",3
"Samp7058",,,"Catostomus commersonii",1
"Samp7058",,,"Cyprinella lutrensis",30
"Samp7058",,,"Hybognathus amarus",19
"Samp7058",,,"Platygobio gracilis",3
"Samp7058",,,"Ictalurus punctatus",10
"Samp7058",,,"Gambusia affinis",26
"Samp7059",,,"Carpiodes carpio",5
"Samp7059",,,"Lepomis cyanellus",1
"Samp7059",,,"Lepomis macrochirus",1
"Samp7059",,,"Micropterus salmoides",6
"Samp7059",,,"Pomoxis annularis",2
"Samp7059",,,"Ameiurus",1
"Samp7059",,,"Ictalurus punctatus",1
"Samp7060",,,"Catostomus commersonii",1
"Samp7060",,,"Lepomis cyanellus",1
"Samp7060",,,"Micropterus salmoides",1
"Samp7060",,,"Pomoxis",1
"Samp7060",,,"Pomoxis annularis",1
"Samp7060",,,"Cyprinella lutrensis",6
"Samp7060",,,"Cyprinus carpio",2
"Samp7060",,,"Hybognathus amarus",34
"Samp7060",,,"Pimephales promelas",4
"Samp7060",,,"Platygobio gracilis",1
"Samp7060",,,"Ictalurus punctatus",1
"Samp7060",,,"Gambusia affinis",38
"Samp7061",,,"Catostomus commersonii",1
"Samp7061",,,"Cyprinella lutrensis",15
"Samp7061",,,"Cyprinus carpio",1
"Samp7061",,,"Hybognathus amarus",40
"Samp7061",,,"Pimephales promelas",5
"Samp7061",,,"Platygobio gracilis",8
"Samp7061",,,"Ictalurus punctatus",3
"Samp7061",,,"Gambusia affinis",25
"Samp7062",,,"Catostomus commersonii",1
"Samp7062",,,"Cyprinella lutrensis",28
"Samp7062",,,"Hybognathus amarus",46
"Samp7062",,,"Pimephales promelas",4
"Samp7062",,,"Platygobio gracilis",9
"Samp7062",,,"Ictalurus punctatus",6
"Samp7062",,,"Gambusia affinis",42
"Samp7063",,,"Cyprinella lutrensis",8
"Samp7063",,,"Hybognathus amarus",4
"Samp7063",,,"Pimephales promelas",1
"Samp7063",,,"Gambusia affinis",7
"Samp7064",,,"Cyprinella lutrensis",2
"Samp7064",,,"Hybognathus amarus",2
"Samp7064",,,"Platygobio gracilis",4
"Samp7065",,,"Carpiodes carpio",1
"Samp7065",,,"Cyprinella lutrensis",74
"Samp7065",,,"Hybognathus amarus",1
"Samp7065",,,"Pimephales promelas",2
"Samp7065",,,"Platygobio gracilis",10
"Samp7065",,,"Rhinichthys cataractae",1
"Samp7065",,,"Ictalurus punctatus",18
"Samp7065",,,"Gambusia affinis",9
"Samp7066",,,"Carpiodes carpio",1
"Samp7066",,,"Catostomus commersonii",1
"Samp7066",,,"Cyprinella lutrensis",78
"Samp7066",,,"Hybognathus amarus",1
"Samp7066",,,"Platygobio gracilis",12
"Samp7066",,,"Ictalurus punctatus",3
"Samp7066",,,"Gambusia affinis",58
"Samp7067",,,"Cyprinella lutrensis",2
"Samp7067",,,"Platygobio gracilis",1
"Samp7068",,,"Cyprinella lutrensis",1
"Samp7068",,,"Gila pandora",3
"Samp7069",,,"Carpiodes carpio",2
"Samp7069",,,"Cyprinella lutrensis",10
"Samp7069",,,"Gila pandora",1
"Samp7069",,,"Pimephales promelas",1
"Samp7069",,,"Platygobio gracilis",1
"Samp7069",,,"Ameiurus natalis",1
"Samp7069",,,"Gambusia affinis",1
"Samp7070",,,"Cyprinella lutrensis",8
"Samp7070",,,"Gila pandora",1
"Samp7070",,,"Pimephales promelas",1
"Samp7070",,,"Ictalurus punctatus",3
"Samp7070",,,"Gambusia affinis",1
"Samp7071",,,"Catostomus commersonii",7
"Samp7071",,,"Cyprinella lutrensis",1
"Samp7071",,,"Cyprinus carpio",1
"Samp7071",,,"Gila pandora",3
"Samp7071",,,"Rhinichthys cataractae",1
"Samp7071",,,"Ictalurus punctatus",1
"Samp7072",,,"Carpiodes carpio",48
"Samp7072",,,"Cyprinella lutrensis",18
"Samp7072",,,"Cyprinus carpio",2
"Samp7072",,,"Pimephales promelas",4
"Samp7072",,,"Ameiurus natalis",11
"Samp7072",,,"Ictalurus punctatus",180
"Samp7072",,,"Gambusia affinis",22
"Samp7073",,,"Carpiodes carpio",3
"Samp7073",,,"Lepomis macrochirus",3
"Samp7073",,,"Micropterus salmoides",1
"Samp7073",,,"Cyprinella lutrensis",69
"Samp7073",,,"Cyprinus carpio",8
"Samp7073",,,"Pimephales promelas",3
"Samp7073",,,"Ictalurus punctatus",27
"Samp7073",,,"Gambusia affinis",30
"Samp7074",,,"Carpiodes carpio",1
"Samp7074",,,"Cyprinella lutrensis",93
"Samp7074",,,"Pimephales promelas",18
"Samp7074",,,"Platygobio gracilis",8
"Samp7074",,,"Ictalurus punctatus",18
"Samp7074",,,"Gambusia affinis",91
"Samp7075",,,"Carpiodes carpio",2
"Samp7075",,,"Cyprinella lutrensis",39
"Samp7075",,,"Cyprinus carpio",1
"Samp7075",,,"Pimephales promelas",2
"Samp7075",,,"Platygobio gracilis",9
"Samp7075",,,"Ictalurus punctatus",12
"Samp7075",,,"Gambusia affinis",8
"Samp7076",,,"Pomoxis annularis",1
"Samp7076",,,"Cyprinella lutrensis",28
"Samp7076",,,"Hybognathus amarus",1
"Samp7076",,,"Platygobio gracilis",2
"Samp7076",,,"Gambusia affinis",1
"Samp7077",,,"Cyprinella lutrensis",2
"Samp7077",,,"Hybognathus amarus",2
"Samp7077",,,"Platygobio gracilis",4
"Samp7078",,,"Cyprinella lutrensis",10
"Samp7078",,,"Hybognathus amarus",3
"Samp7078",,,"Platygobio gracilis",3
"Samp7078",,,"Ictalurus punctatus",2
"Samp7079",,,"Cyprinella lutrensis",17
"Samp7079",,,"Gila pandora",1
"Samp7079",,,"Platygobio gracilis",1
"Samp7079",,,"Ictalurus punctatus",1
"Samp7080",,,"Catostomus commersonii",2
"Samp7080",,,"Cyprinella lutrensis",4
"Samp7080",,,"Ictalurus punctatus",1
"Samp7081",,,"Carpiodes carpio",1
"Samp7081",,,"Cyprinella lutrensis",10
"Samp7081",,,"Pimephales promelas",1
"Samp7081",,,"Ictalurus punctatus",92
"Samp7081",,,"Gambusia affinis",1
"Samp7082",,,"Carpiodes carpio",4
"Samp7082",,,"Cyprinella lutrensis",27
"Samp7082",,,"Hybognathus amarus",1
"Samp7082",,,"Pimephales promelas",1
"Samp7082",,,"Ictalurus punctatus",47
"Samp7082",,,"Gambusia affinis",1
"Samp7083",,,"Cyprinella lutrensis",3
"Samp7083",,,"Cyprinus carpio",1
"Samp7083",,,"Pimephales promelas",3
"Samp7083",,,"Platygobio gracilis",2
"Samp7083",,,"Ictalurus punctatus",8
"Samp7084",,,"Carpiodes carpio",1
"Samp7084",,,"Cyprinella lutrensis",1
"Samp7084",,,"Pimephales promelas",1
"Samp7084",,,"Ictalurus punctatus",8
"Samp7085",,,"Cyprinella lutrensis",1
"Samp7085",,,"Hybognathus amarus",2
"Samp7085",,,"Pimephales promelas",1
"Samp7085",,,"Platygobio gracilis",1
"Samp7085",,,"Ictalurus punctatus",5
"Samp7085",,,"Gambusia affinis",1
"Samp7086",,,"Cyprinella lutrensis",1
"Samp7086",,,"Platygobio gracilis",2
"Samp7087",,,"Hybognathus amarus",1
"Samp7087",,,"Platygobio gracilis",2
"Samp7088",,,"Catostomus commersonii",1
"Samp7088",,,"Cyprinella lutrensis",7
"Samp7088",,,"Hybognathus amarus",3
"Samp7088",,,"Pimephales promelas",15
"Samp7088",,,"Platygobio gracilis",2
"Samp7088",,,"Ictalurus punctatus",5
"Samp7089",,,"Carpiodes carpio",8
"Samp7089",,,"Catostomus commersonii",1
"Samp7089",,,"Cyprinella lutrensis",1
"Samp7089",,,"Cyprinus carpio",104
"Samp7089",,,"Hybognathus amarus",17
"Samp7089",,,"Pimephales promelas",7
"Samp7089",,,"Platygobio gracilis",1
"Samp7089",,,"Ictalurus punctatus",13
"Samp7089",,,"Gambusia affinis",8
"Samp7090",,,"Carpiodes carpio",1
"Samp7090",,,"Catostomus commersonii",1
"Samp7090",,,"Pomoxis annularis",1
"Samp7090",,,"Dorosoma cepedianum",1
"Samp7090",,,"Cyprinus carpio",7
"Samp7090",,,"Hybognathus amarus",16
"Samp7090",,,"Pimephales promelas",3
"Samp7090",,,"Ictalurus punctatus",64
"Samp7090",,,"Perca flavescens",1
"Samp7090",,,"Gambusia affinis",1
"Samp7091",,,"Pomoxis annularis",1
"Samp7091",,,"Cyprinella lutrensis",2
"Samp7091",,,"Hybognathus amarus",2
"Samp7091",,,"Pimephales promelas",2
"Samp7091",,,"Platygobio gracilis",4
"Samp7091",,,"Ictalurus punctatus",28
"Samp7092",,,"Carpiodes carpio",2
"Samp7092",,,"Cyprinella lutrensis",8
"Samp7092",,,"Cyprinus carpio",2
"Samp7092",,,"Pimephales promelas",2
"Samp7092",,,"Platygobio gracilis",3
"Samp7092",,,"Ictalurus punctatus",8
"Samp7092",,,"Gambusia affinis",4
"Samp7093",,,"Cyprinella lutrensis",2
"Samp7093",,,"Hybognathus amarus",20
"Samp7093",,,"Pimephales promelas",4
"Samp7093",,,"Platygobio gracilis",8
"Samp7094",,,"Cyprinella lutrensis",8
"Samp7094",,,"Gila pandora",1
"Samp7094",,,"Platygobio gracilis",4
"Samp7094",,,"Ictalurus punctatus",1
"Samp7095",,,"Cyprinella lutrensis",2
"Samp7095",,,"Cyprinus carpio",33
"Samp7095",,,"Hybognathus amarus",170
"Samp7095",,,"Platygobio gracilis",2
"Samp7095",,,"Ictalurus punctatus",1
"Samp7095",,,"Gambusia affinis",1
"Samp7096",,,"Carpiodes carpio",23
"Samp7096",,,"Catostomus commersonii",2
"Samp7096",,,"Cyprinella lutrensis",21
"Samp7096",,,"Hybognathus amarus",18
"Samp7096",,,"Pimephales promelas",4
"Samp7096",,,"Platygobio gracilis",5
"Samp7096",,,"Ictalurus punctatus",21
"Samp7096",,,"Gambusia affinis",2
"Samp7097",,,"Carpiodes carpio",5
"Samp7097",,,"Catostomus commersonii",3
"Samp7097",,,"Cyprinella lutrensis",81
"Samp7097",,,"Cyprinus carpio",6
"Samp7097",,,"Hybognathus amarus",8
"Samp7097",,,"Pimephales promelas",1
"Samp7097",,,"Platygobio gracilis",4
"Samp7097",,,"Ictalurus punctatus",9
"Samp7097",,,"Gambusia affinis",1
"Samp7098",,,"Carpiodes carpio",2
"Samp7098",,,"Cyprinella lutrensis",33
"Samp7098",,,"Hybognathus amarus",2
"Samp7098",,,"Ictalurus punctatus",1
"Samp7099",,,"Carpiodes carpio",3
"Samp7099",,,"Cyprinella lutrensis",16
"Samp7099",,,"Cyprinus carpio",1
"Samp7099",,,"Hybognathus amarus",4
"Samp7099",,,"Platygobio gracilis",4
"Samp7099",,,"Ictalurus punctatus",3
"Samp7100",,,"Cyprinella lutrensis",1
"Samp7100",,,"Hybognathus amarus",7
"Samp7100",,,"Platygobio gracilis",1
"Samp7101",,,"Carpiodes carpio",7
"Samp7101",,,"Catostomus commersonii",6
"Samp7101",,,"Cyprinella lutrensis",9
"Samp7101",,,"Cyprinus carpio",2
"Samp7101",,,"Hybognathus amarus",25
"Samp7101",,,"Pimephales promelas",3
"Samp7101",,,"Platygobio gracilis",1
"Samp7101",,,"Ictalurus punctatus",28
"Samp7101",,,"Gambusia affinis",4
"Samp7102",,,"Carpiodes carpio",3
"Samp7102",,,"Pomoxis annularis",1
"Samp7102",,,"Cyprinella lutrensis",149
"Samp7102",,,"Cyprinus carpio",1
"Samp7102",,,"Hybognathus amarus",16
"Samp7102",,,"Pimephales promelas",1
"Samp7102",,,"Platygobio gracilis",11
"Samp7102",,,"Rhinichthys cataractae",6
"Samp7102",,,"Ictalurus punctatus",53
"Samp7102",,,"Gambusia affinis",42
"Samp7103",,,"Catostomus commersonii",1
"Samp7103",,,"Cyprinella lutrensis",7
"Samp7103",,,"Hybognathus amarus",5
"Samp7103",,,"Platygobio gracilis",1
"Samp7104",,,"Catostomus commersonii",3
"Samp7104",,,"Cyprinella lutrensis",62
"Samp7104",,,"Hybognathus amarus",50
"Samp7104",,,"Pimephales promelas",2
"Samp7104",,,"Platygobio gracilis",27
"Samp7104",,,"Rhinichthys cataractae",3
"Samp7104",,,"Ictalurus punctatus",2
"Samp7105",,,"Carpiodes carpio",458
"Samp7105",,,"Catostomus commersonii",34
"Samp7105",,,"Cyprinella lutrensis",13
"Samp7105",,,"Cyprinus carpio",9
"Samp7105",,,"Pimephales promelas",18
"Samp7105",,,"Platygobio gracilis",2
"Samp7106",,,"Carpiodes carpio",42
"Samp7106",,,"Catostomus commersonii",5
"Samp7106",,,"Micropterus salmoides",1
"Samp7106",,,"Cyprinella lutrensis",45
"Samp7106",,,"Cyprinus carpio",5
"Samp7106",,,"Pimephales promelas",3
"Samp7106",,,"Platygobio gracilis",4
"Samp7106",,,"Ictalurus punctatus",12
"Samp7106",,,"Gambusia affinis",5
"Samp7107",,,"Carpiodes carpio",13
"Samp7107",,,"Cyprinella lutrensis",147
"Samp7107",,,"Hybognathus amarus",2
"Samp7107",,,"Pimephales promelas",7
"Samp7107",,,"Platygobio gracilis",7
"Samp7107",,,"Rhinichthys cataractae",1
"Samp7107",,,"Ictalurus punctatus",35
"Samp7107",,,"Gambusia affinis",6
"Samp7108",,,"Cyprinella lutrensis",34
"Samp7108",,,"Pimephales promelas",1
"Samp7108",,,"Rhinichthys cataractae",2
"Samp7108",,,"Ictalurus punctatus",9
"Samp7108",,,"Gambusia affinis",2
"Samp7109",,,"Pomoxis annularis",1
"Samp7109",,,"Cyprinella lutrensis",87
"Samp7109",,,"Cyprinus carpio",1
"Samp7109",,,"Hybognathus amarus",2
"Samp7109",,,"Pimephales promelas",1
"Samp7110",,,"Cyprinella lutrensis",12
"Samp7110",,,"Pimephales promelas",5
"Samp7110",,,"Platygobio gracilis",12
"Samp7110",,,"Rhinichthys cataractae",17
"Samp7110",,,"Gambusia affinis",12
"Samp7111",,,"Cyprinella lutrensis",4
"Samp7111",,,"Pimephales promelas",10
"Samp7111",,,"Platygobio gracilis",12
"Samp7111",,,"Rhinichthys cataractae",30
"Samp7112",,,"Cyprinella lutrensis",11
"Samp7112",,,"Hybognathus amarus",1
"Samp7112",,,"Pimephales promelas",22
"Samp7112",,,"Platygobio gracilis",23
"Samp7112",,,"Rhinichthys cataractae",33
"Samp7112",,,"Ictalurus punctatus",9
"Samp7113",,,"Cyprinella lutrensis",14
"Samp7113",,,"Platygobio gracilis",4
"Samp7113",,,"Rhinichthys cataractae",3
"Samp7114",,,"Catostomus commersonii",2
"Samp7114",,,"Cyprinella lutrensis",14
"Samp7114",,,"Platygobio gracilis",49
"Samp7115",,,"Catostomus commersonii",8
"Samp7115",,,"Cyprinella lutrensis",67
"Samp7115",,,"Hybognathus amarus",1
"Samp7115",,,"Pimephales promelas",3
"Samp7115",,,"Platygobio gracilis",12
"Samp7116",,,"Catostomus commersonii",2
