INDEX_NAME,INDEX_REGION,STATIONID,COLLDATE,COLLMETH,SAMPLEID,LAT,LONG,TAXAID,N_TAXA,NONTARGET,EXCLUDE,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,SUBFAMILY,TRIBE,GENUS,FFG,HABIT,TOLVAL,THERMAL_INDICATOR,LIFE_CYCLE
SNEP_2020_Bugs,LowGradientIBI,B0897,7/22/2014,Multihab,2014025,42.262151,-72.1066,Aeshnidae,3,FALSE,FALSE,Arthropoda,,Insecta,,Odonata,Aeshnidae,,,,PR,,5,,
SNEP_2020_Bugs,LowGradientIBI,B0897,7/22/2014,Multihab,2014025,42.262151,-72.1066,Ceratopogoninae,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,Ceratopogoninae,,,PR,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0897,7/22/2014,Multihab,2014025,42.262151,-72.1066,Cricotopus bicinctus,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Cricotopus,CG,SP,8,,multi
SNEP_2020_Bugs,LowGradientIBI,B0897,7/22/2014,Multihab,2014025,42.262151,-72.1066,Dannella,3,FALSE,FALSE,Arthropoda,,Insecta,,Ephemeroptera,Ephemerellidae,,,Dannella,CG,CN,,,
SNEP_2020_Bugs,LowGradientIBI,B0897,7/22/2014,Multihab,2014025,42.262151,-72.1066,Microtendipes pedellus group,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,CF,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0897,7/22/2014,Multihab,2014025,42.262151,-72.1066,Physidae,3,FALSE,FALSE,Mollusca,,Gastropoda,,Basommatophora,Physidae,,,,CG,CB,8,warm,multi
SNEP_2020_Bugs,LowGradientIBI,B0897,7/22/2014,Multihab,2014025,42.262151,-72.1066,Procladius,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Tanypodinae,Procladiini,Procladius,PR,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0902,7/10/2014,Multihab,2014010,42.47217,-72.256802,Aeshnidae,3,FALSE,FALSE,Arthropoda,,Insecta,,Odonata,Aeshnidae,,,,PR,,5,,
SNEP_2020_Bugs,LowGradientIBI,B0902,7/10/2014,Multihab,2014010,42.47217,-72.256802,Phaenopsectra,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Phaenopsectra,SC,CN,8,,
SNEP_2020_Bugs,LowGradientIBI,B0902,7/10/2014,Multihab,2014010,42.47217,-72.256802,Rheotanytarsus exiguus group,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,CF,CN,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0903,7/22/2014,Multihab,2014026,42.360918,-72.230114,Aeshnidae,3,FALSE,FALSE,Arthropoda,,Insecta,,Odonata,Aeshnidae,,,,PR,,5,,
SNEP_2020_Bugs,LowGradientIBI,B0903,7/22/2014,Multihab,2014026,42.360918,-72.230114,Ancyronyx variegatus,3,FALSE,FALSE,Arthropoda,,Insecta,,Coleoptera,Elmidae,,,Ancyronyx,CG,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0903,7/22/2014,Multihab,2014026,42.360918,-72.230114,Larsia,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Larsia,PR,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0903,7/22/2014,Multihab,2014026,42.360918,-72.230114,Lepidoptera,3,FALSE,FALSE,Arthropoda,,Insecta,,Lepidoptera,,,,,,,,,
SNEP_2020_Bugs,LowGradientIBI,B0903,7/22/2014,Multihab,2014026,42.360918,-72.230114,Parakiefferiella,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Parakiefferiella,CG,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0903,7/22/2014,Multihab,2014026,42.360918,-72.230114,Tvetenia bavarica group,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,CG,SP,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0906,7/27/2015,Multihab,2015035,42.594356,-71.34067,Aeshnidae,3,FALSE,FALSE,Arthropoda,,Insecta,,Odonata,Aeshnidae,,,,PR,,5,,
SNEP_2020_Bugs,LowGradientIBI,B0906,7/27/2015,Multihab,2015035,42.594356,-71.34067,Bithyniidae,3,FALSE,FALSE,Mollusca,,Gastropoda,,Neotaenioglossa,Bithyniidae,,,,SC,CN,8,,
SNEP_2020_Bugs,LowGradientIBI,B0906,7/27/2015,Multihab,2015035,42.594356,-71.34067,Crangonyx,3,FALSE,FALSE,Arthropoda,Crustacea,Malacostraca,,Amphipoda,Crangonyctidae,,,Crangonyx,CG,SP,8,,uni
SNEP_2020_Bugs,LowGradientIBI,B0906,7/27/2015,Multihab,2015035,42.594356,-71.34067,Physidae,3,FALSE,FALSE,Mollusca,,Gastropoda,,Basommatophora,Physidae,,,,CG,CB,8,warm,multi
SNEP_2020_Bugs,LowGradientIBI,B0906,7/27/2015,Multihab,2015035,42.594356,-71.34067,Polypedilum flavum,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,5,warm,multi
SNEP_2020_Bugs,LowGradientIBI,B0906,7/27/2015,Multihab,2015035,42.594356,-71.34067,Sphaeriidae,3,FALSE,FALSE,Mollusca,,Bivalvia,,Sphaeriida,Sphaeriidae,,,,CF,BU,5,,
SNEP_2020_Bugs,LowGradientIBI,B0906,7/27/2015,Multihab,2015035,42.594356,-71.34067,Tubificinae,3,FALSE,FALSE,Annelida,,Clitellata,Oligochaeta,Tubificida,Naididae,Tubificinae,,,CG,BU,8,,
SNEP_2020_Bugs,LowGradientIBI,B0907,7/16/2015,Multihab,2015019,42.224779,-71.477671,Limnophyes,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Limnophyes,CG,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0907,7/16/2015,Multihab,2015019,42.224779,-71.477671,Polypedilum fallax group,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0907,7/16/2015,Multihab,2015019,42.224779,-71.477671,Simulium,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Simuliidae,,,Simulium,CF,CN,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0908,7/16/2015,Multihab,2015018,42.104981,-71.458405,Clinotanypus,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Tanypodinae,Coelotanypodini,Clinotanypus,PR,BU,5,,
SNEP_2020_Bugs,LowGradientIBI,B0908,7/16/2015,Multihab,2015018,42.104981,-71.458405,Corynoneura,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Corynoneura,CG,SP,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0908,7/16/2015,Multihab,2015018,42.104981,-71.458405,Microtendipes pedellus group,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,CF,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0909,7/27/2015,Multihab,2015037,42.671844,-71.344448,Acentrella rallatoma,3,FALSE,FALSE,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,,,Acentrella,CG,SW,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0909,7/27/2015,Multihab,2015037,42.671844,-71.344448,Microtendipes rydalensis group,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,CF,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0910,7/29/2015,Multihab,2015042,42.427641,-71.485449,Ablabesmyia,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Ablabesmyia,PR,SP,5,warm,
SNEP_2020_Bugs,LowGradientIBI,B0910,7/29/2015,Multihab,2015042,42.427641,-71.485449,Ancyronyx variegatus,3,FALSE,FALSE,Arthropoda,,Insecta,,Coleoptera,Elmidae,,,Ancyronyx,CG,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0910,7/29/2015,Multihab,2015042,42.427641,-71.485449,Ceraclea,3,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,,,Ceraclea,CG,CN,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0910,7/29/2015,Multihab,2015042,42.427641,-71.485449,Corynoneura,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Corynoneura,CG,SP,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0910,7/29/2015,Multihab,2015042,42.427641,-71.485449,Microtendipes rydalensis group,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,CF,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0910,7/29/2015,Multihab,2015042,42.427641,-71.485449,Rheocricotopus,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Rheocricotopus,CG,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0910,7/29/2015,Multihab,2015042,42.427641,-71.485449,Stylaria lacustris,3,FALSE,FALSE,Annelida,,Clitellata,Oligochaeta,Tubificida,Naididae,Naidinae,,Stylaria,CG,BU,8,,multi
SNEP_2020_Bugs,LowGradientIBI,B0911,7/22/2015,Multihab,2015028,42.865929,-70.961591,Hydroptila,3,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,,,Hydroptila,CG,CN,5,warm,uni
SNEP_2020_Bugs,LowGradientIBI,B0911,7/22/2015,Multihab,2015028,42.865929,-70.961591,Physidae,3,FALSE,FALSE,Mollusca,,Gastropoda,,Basommatophora,Physidae,,,,CG,CB,8,warm,multi
SNEP_2020_Bugs,LowGradientIBI,B0911,7/22/2015,Multihab,2015028,42.865929,-70.961591,Synorthocladius,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Synorthocladius,CG,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0912,7/29/2015,Multihab,2015044,42.253214,-71.56727,Coenagrionidae,3,FALSE,FALSE,Arthropoda,,Insecta,,Odonata,Coenagrionidae,,,,PR,CB,5,,
SNEP_2020_Bugs,LowGradientIBI,B0912,7/29/2015,Multihab,2015044,42.253214,-71.56727,Labrundinia,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Labrundinia,PR,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0912,7/29/2015,Multihab,2015044,42.253214,-71.56727,Leptoceridae,3,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,,,,CG,CB,5,,
SNEP_2020_Bugs,LowGradientIBI,B0912,7/29/2015,Multihab,2015044,42.253214,-71.56727,Oecetis,3,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,,,Oecetis,PR,CN,5,warm,uni
SNEP_2020_Bugs,LowGradientIBI,B0914,7/23/2015,Multihab,2015031,42.579028,-70.991536,Physidae,3,FALSE,FALSE,Mollusca,,Gastropoda,,Basommatophora,Physidae,,,,CG,CB,8,warm,multi
SNEP_2020_Bugs,LowGradientIBI,B0916,7/22/2015,Multihab,2015029,42.735035,-70.94273,Microtendipes pedellus group,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,CF,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0916,7/22/2015,Multihab,2015029,42.735035,-70.94273,Physidae,3,FALSE,FALSE,Mollusca,,Gastropoda,,Basommatophora,Physidae,,,,CG,CB,8,warm,multi
SNEP_2020_Bugs,LowGradientIBI,B0918,7/9/2015,Multihab,2015005.A,42.495806,-71.038741,Hydropsyche,3,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0918,7/9/2015,Multihab,2015005.A,42.495806,-71.038741,Polypedilum illinoense group,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0918,7/9/2015,Multihab,2015005.A,42.495806,-71.038741,Tubificinae,3,FALSE,FALSE,Annelida,,Clitellata,Oligochaeta,Tubificida,Naididae,Tubificinae,,,CG,BU,8,,
SNEP_2020_Bugs,LowGradientIBI,B0918,7/9/2015,Multihab,2015005.C,42.495806,-71.038741,Aeshnidae,3,FALSE,FALSE,Arthropoda,,Insecta,,Odonata,Aeshnidae,,,,PR,,5,,
SNEP_2020_Bugs,LowGradientIBI,B0918,7/9/2015,Multihab,2015005.C,42.495806,-71.038741,Simulium,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Simuliidae,,,Simulium,CF,CN,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0920,7/22/2015,Multihab,2015030,42.633923,-70.974737,Corynoneura,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Corynoneura,CG,SP,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0920,7/22/2015,Multihab,2015030,42.633923,-70.974737,Maccaffertium,3,FALSE,FALSE,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,,,Maccaffertium,SC,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0920,7/22/2015,Multihab,2015030,42.633923,-70.974737,Microtendipes rydalensis group,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,CF,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0920,7/22/2015,Multihab,2015030,42.633923,-70.974737,Stempellinella,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Tanytarsini,Stempellinella,CG,CB,5,,
SNEP_2020_Bugs,LowGradientIBI,B0921,7/23/2015,Multihab,2015032.A,42.501785,-71.240716,Physidae,3,FALSE,FALSE,Mollusca,,Gastropoda,,Basommatophora,Physidae,,,,CG,CB,8,warm,multi
SNEP_2020_Bugs,LowGradientIBI,B0921,7/23/2015,Multihab,2015032.A,42.501785,-71.240716,Tanytarsus,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,CF,CN,5,warm,uni
SNEP_2020_Bugs,LowGradientIBI,B0921,7/23/2015,Multihab,2015032.B,42.501785,-71.240716,Bithyniidae,3,FALSE,FALSE,Mollusca,,Gastropoda,,Neotaenioglossa,Bithyniidae,,,,SC,CN,8,,
SNEP_2020_Bugs,LowGradientIBI,B0921,7/23/2015,Multihab,2015032.B,42.501785,-71.240716,Thienemannimyia genus group,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Thienemannimyia genus group,PR,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0921,7/23/2015,Multihab,2015032.C,42.501785,-71.240716,Coenagrionidae,3,FALSE,FALSE,Arthropoda,,Insecta,,Odonata,Coenagrionidae,,,,PR,CB,5,,
SNEP_2020_Bugs,LowGradientIBI,B0921,7/23/2015,Multihab,2015032.C,42.501785,-71.240716,Limnophyes,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Limnophyes,CG,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0921,7/23/2015,Multihab,2015032.C,42.501785,-71.240716,Nais,3,FALSE,FALSE,Annelida,,Clitellata,Oligochaeta,Tubificida,Naididae,Naidinae,,Nais,CG,BU,8,,
SNEP_2020_Bugs,LowGradientIBI,B0922,7/7/2015,Multihab,2015002,42.697117,-71.143995,Laevapex fuscus,3,FALSE,FALSE,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,,,Laevapex,SC,CB,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0922,7/7/2015,Multihab,2015002,42.697117,-71.143995,Micropsectra,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Tanytarsini,Micropsectra,CG,SP,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0922,7/7/2015,Multihab,2015002,42.697117,-71.143995,Nais,3,FALSE,FALSE,Annelida,,Clitellata,Oligochaeta,Tubificida,Naididae,Naidinae,,Nais,CG,BU,8,,
SNEP_2020_Bugs,LowGradientIBI,B0922,7/7/2015,Multihab,2015002,42.697117,-71.143995,Tvetenia bavarica group,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,CG,SP,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0923,7/21/2015,Multihab,2015023.A,42.476831,-71.565421,Cricotopus tremulus group,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Cricotopus,SH,SP,,,multi
SNEP_2020_Bugs,LowGradientIBI,B0923,7/21/2015,Multihab,2015023.A,42.476831,-71.565421,Diplectrona,3,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,,,Diplectrona,CF,CN,2,cold_cool,uni
SNEP_2020_Bugs,LowGradientIBI,B0923,7/21/2015,Multihab,2015023.A,42.476831,-71.565421,Dolophilodes,3,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,,,Dolophilodes,CF,CN,2,cold_cool,
SNEP_2020_Bugs,LowGradientIBI,B0923,7/21/2015,Multihab,2015023.A,42.476831,-71.565421,Parakiefferiella,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Parakiefferiella,CG,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0923,7/21/2015,Multihab,2015023.A,42.476831,-71.565421,Paratanytarsus,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Tanytarsini,Paratanytarsus,CF,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0923,7/21/2015,Multihab,2015023.A,42.476831,-71.565421,Stenelmis,3,FALSE,FALSE,Arthropoda,,Insecta,,Coleoptera,Elmidae,,,Stenelmis,SC,CN,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0923,7/21/2015,Multihab,2015023.A,42.476831,-71.565421,Synorthocladius,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Synorthocladius,CG,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0923,7/21/2015,Multihab,2015023.A,42.476831,-71.565421,Zavrelimyia,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Zavrelimyia,PR,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0923,7/21/2015,Multihab,2015023.B,42.476831,-71.565421,Cricotopus bicinctus,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Cricotopus,CG,SP,8,,multi
SNEP_2020_Bugs,LowGradientIBI,B0923,7/21/2015,Multihab,2015023.B,42.476831,-71.565421,Cricotopus tremulus group,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Cricotopus,SH,SP,,,multi
SNEP_2020_Bugs,LowGradientIBI,B0923,7/21/2015,Multihab,2015023.B,42.476831,-71.565421,Cricotopus/Orthocladius,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Cricotopus/Orthocladius,CG,SP,8,,
SNEP_2020_Bugs,LowGradientIBI,B0923,7/21/2015,Multihab,2015023.B,42.476831,-71.565421,Diplocladius,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Diplocladius,CG,SP,8,,
SNEP_2020_Bugs,LowGradientIBI,B0923,7/21/2015,Multihab,2015023.B,42.476831,-71.565421,Microtendipes rydalensis group,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,CF,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0923,7/21/2015,Multihab,2015023.C,42.476831,-71.565421,Ablabesmyia,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Ablabesmyia,PR,SP,5,warm,
SNEP_2020_Bugs,LowGradientIBI,B0923,7/21/2015,Multihab,2015023.C,42.476831,-71.565421,Cricotopus,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Cricotopus,SH,SP,8,,multi
SNEP_2020_Bugs,LowGradientIBI,B0923,7/21/2015,Multihab,2015023.C,42.476831,-71.565421,Labiobaetis frondalis,3,FALSE,FALSE,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,,,Labiobaetis,CG,SW,5,,
SNEP_2020_Bugs,LowGradientIBI,B0923,7/21/2015,Multihab,2015023.C,42.476831,-71.565421,Paratendipes,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Paratendipes,CG,BU,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0923,7/21/2015,Multihab,2015023.C,42.476831,-71.565421,Rheotanytarsus,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,CF,CN,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0923,7/21/2015,Multihab,2015023.C,42.476831,-71.565421,Stenelmis,3,FALSE,FALSE,Arthropoda,,Insecta,,Coleoptera,Elmidae,,,Stenelmis,SC,CN,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0925,7/23/2015,Multihab,2015033,42.571829,-71.096255,Chimarra obscura,3,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,,,Chimarra,CF,CN,5,warm,uni
SNEP_2020_Bugs,LowGradientIBI,B0925,7/23/2015,Multihab,2015033,42.571829,-71.096255,Polypedilum illinoense group,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0925,7/23/2015,Multihab,2015033,42.571829,-71.096255,Tubificinae,3,FALSE,FALSE,Annelida,,Clitellata,Oligochaeta,Tubificida,Naididae,Tubificinae,,,CG,BU,8,,
SNEP_2020_Bugs,LowGradientIBI,B0926,7/21/2015,Multihab,2015024,42.526778,-71.413421,Hydropsychidae,3,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,,,,CF,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0926,7/21/2015,Multihab,2015024,42.526778,-71.413421,Lumbriculidae,3,FALSE,FALSE,Annelida,,Clitellata,Oligochaeta,Lumbriculida,Lumbriculidae,,,,CG,BU,5,,
SNEP_2020_Bugs,LowGradientIBI,B0926,7/21/2015,Multihab,2015024,42.526778,-71.413421,Thienemannimyia genus group,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Thienemannimyia genus group,PR,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0927,7/29/2015,Multihab,2015045,42.291074,-71.688531,Ceratopogoninae,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,Ceratopogoninae,,,PR,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0927,7/29/2015,Multihab,2015045,42.291074,-71.688531,Hydroptila,3,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,,,Hydroptila,CG,CN,5,warm,uni
SNEP_2020_Bugs,LowGradientIBI,B0927,7/29/2015,Multihab,2015045,42.291074,-71.688531,Natarsia,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Tanypodinae,Natarsiini,Natarsia,PR,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0927,7/29/2015,Multihab,2015045,42.291074,-71.688531,Oulimnius latiusculus,3,FALSE,FALSE,Arthropoda,,Insecta,,Coleoptera,Elmidae,,,Oulimnius,SC,CN,5,cold_cool,semi
SNEP_2020_Bugs,LowGradientIBI,B0927,7/29/2015,Multihab,2015045,42.291074,-71.688531,Parametriocnemus,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Parametriocnemus,CG,SP,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0927,7/29/2015,Multihab,2015045,42.291074,-71.688531,Phaenopsectra,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Phaenopsectra,SC,CN,8,,
SNEP_2020_Bugs,LowGradientIBI,B0927,7/29/2015,Multihab,2015045,42.291074,-71.688531,Stenelmis,3,FALSE,FALSE,Arthropoda,,Insecta,,Coleoptera,Elmidae,,,Stenelmis,SC,CN,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0928,7/21/2015,Multihab,2015025,42.62973,-71.506158,Anafroptilum/Neocloeon/Procloeon,3,FALSE,FALSE,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,,,Anafroptilum/Neocloeon/Procloeon,CG,,5,,
SNEP_2020_Bugs,LowGradientIBI,B0928,7/21/2015,Multihab,2015025,42.62973,-71.506158,Maccaffertium,3,FALSE,FALSE,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,,,Maccaffertium,SC,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0928,7/21/2015,Multihab,2015025,42.62973,-71.506158,Polypedilum halterale group,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0928,7/21/2015,Multihab,2015025,42.62973,-71.506158,Stempellinella,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Tanytarsini,Stempellinella,CG,CB,5,,
SNEP_2020_Bugs,LowGradientIBI,B0929,7/16/2015,Multihab,2015016,42.121769,-71.36544,Bithyniidae,3,FALSE,FALSE,Mollusca,,Gastropoda,,Neotaenioglossa,Bithyniidae,,,,SC,CN,8,,
SNEP_2020_Bugs,LowGradientIBI,B0929,7/16/2015,Multihab,2015016,42.121769,-71.36544,Caecidotea communis,3,FALSE,FALSE,Arthropoda,Crustacea,Malacostraca,,Isopoda,Asellidae,,,Caecidotea,CG,SP,8,,
SNEP_2020_Bugs,LowGradientIBI,B0929,7/16/2015,Multihab,2015016,42.121769,-71.36544,Corynoneura,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Corynoneura,CG,SP,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0929,7/16/2015,Multihab,2015016,42.121769,-71.36544,Paratanytarsus,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Tanytarsini,Paratanytarsus,CF,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0930,8/5/2015,Multihab,2015058,42.287132,-71.651289,Polypedilum illinoense group,3,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,5,,multi
